timestamp,categoria,nombre,marca,precio,precio_min,precio_max,presentacion,sucursales
2025-11-22 17:04:41.057554,lavandina,Lavandina Aditivada Naranja Heroe 1 Lt,HÉROE,960.0,960.0,960.0,1.0 lt,10
2025-11-22 17:04:41.057564,lavandina,Lavandina Aditivada Naranja Heroe 2 Lt,HÉROE,1910.0,1910.0,1910.0,2.0 lt,10
2025-11-22 17:04:41.057569,lavandina,Lavandina Aditivada Ropa Blanca Querubin 1 Lt,QUERUBÍN,1599.0,1599.0,1599.0,1.0 lt,9
2025-11-22 17:04:41.057574,lavandina,Lavandina Anti-splash Tradicional Ayudin 2 Lt,AYUDÍN,3689.0,3689.0,3829.0,2.0 lt,18
2025-11-22 17:04:41.057578,lavandina,Lavandina Ayudin Ropa Blanca 450 Cc,AYUDÍN,8590.0,8590.0,8590.0,450.0 cc,10
2025-11-22 17:04:41.057583,lavandina,Lavandina Clasica Concentrada Querubin 2 Lt,QUERUBÍN,2599.0,2599.0,2599.99,2.0 lt,4
2025-11-22 17:04:41.057588,lavandina,Lavandina Comun Odex 1 Lt,ODEX,1115.0,1115.0,1115.0,1.0 lt,10
2025-11-22 17:04:41.057593,lavandina,Lavandina Comun Odex 2 Lt,ODEX,2055.0,2055.0,2119.0,2.0 lt,16
2025-11-22 17:04:41.057597,lavandina,Lavandina Concentrada Ayudin 1 Lt,AYUDÍN,1299.0,1299.0,1459.0,1.0 lt,27
2025-11-22 17:04:41.057602,lavandina,Lavandina Concentrada Clasica Heroe 1 Lt,HÉROE,964.99,964.99,964.99,1.0 lt,2
2025-11-22 17:04:41.057607,lavandina,Lavandina Concentrada Uso Domestico Clasica Heroe 2 Lt,HÉROE,1853.99,1853.99,1853.99,2.0 lt,2
2025-11-22 17:04:41.057617,lavandina,Lavandina En Gel,HEROE,1990.0,1990.0,2023.99,700.0 ml,11
2025-11-22 17:04:41.057621,lavandina,Lavandina en Gel Carrefour 700 Cc,CARREFOUR,2090.0,2090.0,2090.0,700.0 cc,16
2025-11-22 17:04:41.057626,lavandina,Lavandina en Gel Citrica Ayudin 500 Ml,AYUDÍN,2389.0,2389.0,2389.0,500.0 ml,1
2025-11-22 17:04:41.057631,lavandina,Lavandina en Gel Citrica Ayudin 700 Ml,AYUDÍN,2850.99,2850.99,2870.0,700.0 ml,12
2025-11-22 17:04:41.057635,lavandina,Lavandina en Gel Dia 700 Ml,DIA,2005.0,2005.0,2005.0,700.0 ml,10
2025-11-22 17:04:41.057640,lavandina,Lavandina en Gel Floral Ayudin 700 Ml,AYUDÍN,2850.0,2850.0,2959.0,700.0 ml,7
2025-11-22 17:04:41.057645,lavandina,Lavandina en Gel Lavanda Ayudin 700 Ml,AYUDÍN,2850.0,2850.0,2959.0,700.0 ml,27
2025-11-22 17:04:41.057650,lavandina,Lavandina en Gel Menta Ayudin 700 Ml,AYUDÍN,2850.99,2850.99,2850.99,700.0 ml,2
2025-11-22 17:04:41.057654,lavandina,Lavandina en Gel Original Ayudin 500 Ml,AYUDÍN,2434.99,2434.99,2509.0,500.0 ml,15
2025-11-22 17:04:43.292947,jabon tocador,Jabon de Tocador Antibacterial Aloe Rexona 3 Un 90 Gr,REXONA,3699.0,3699.0,3702.0,90.0 gr,3
2025-11-22 17:04:43.292963,jabon tocador,Jabon de Tocador Antibacterial Aloe Rexona 90 Gr,REXONA,1364.0,1364.0,1365.0,90.0 gr,3
2025-11-22 17:04:43.292971,jabon tocador,Jabon de Tocador Antibacterial Fresh Rexona 3 Un 90 Gr,REXONA,3702.0,3702.0,3790.0,90.0 gr,12
2025-11-22 17:04:43.292978,jabon tocador,Jabon de Tocador Antibacterial Fresh Rexona 90 Gr,REXONA,1364.0,1364.0,1429.0,90.0 gr,13
2025-11-22 17:04:43.292985,jabon tocador,Jabon de Tocador Antibacterial Kenia 80 Gr,KENIA,699.0,699.0,699.0,80.0 gr,10
2025-11-22 17:04:43.292993,jabon tocador,Jabon de Tocador Antibacterial Original Rexona 3 Un 90 Gr,REXONA,3699.0,3699.0,3702.0,90.0 gr,4
2025-11-22 17:04:43.292999,jabon tocador,Jabon de Tocador Antibacterial Original Rexona 90 Gr,REXONA,1364.0,1364.0,1405.0,90.0 gr,5
2025-11-22 17:04:43.293006,jabon tocador,Jabon de Tocador Armonia St Tropez 3 Un 125 Gr,ST TROPEZ,832.0,832.0,832.0,125.0 gr,2
2025-11-22 17:04:43.293026,jabon tocador,Jabon de Tocador Bouquet de Flores Limol 3 Un 90 Gr,LIMOL,1999.99,1999.99,1999.99,270.0 gr,2
2025-11-22 17:04:43.293032,jabon tocador,Jabon de Tocador Brillo y Luz St Tropez 125 Gr,ST TROPEZ,832.0,832.0,832.0,125.0 gr,2
2025-11-22 17:04:43.293039,jabon tocador,Jabon de Tocador Brillo y Luz St Tropez 3 Un 375 Gr,ST TROPEZ,2365.0,2365.0,2365.0,3.0 un,2
2025-11-22 17:04:43.293052,jabon tocador,Jabon de Tocador Brisa Primavera St Tropez 125 Gr,ST TROPEZ,829.0,829.0,832.0,125.0 gr,3
2025-11-22 17:04:43.293066,jabon tocador,Jabon de Tocador con Glicerina Esencia 3 Un 120 Gr,ESENCIA,3310.99,3310.99,3310.99,120.0 gr,2
2025-11-22 17:04:43.293073,jabon tocador,Jabon de Tocador con Karite Palmolive 85 Gr,PALMOLIVE,650.0,650.0,720.0,85.0 gr,12
2025-11-22 17:04:43.293079,jabon tocador,Jabon de Tocador Crema Cupido 3 Un 270 Gr,CUPIDO,1622.0,1622.0,1622.0,3.0 un,10
2025-11-22 17:04:43.293086,jabon tocador,Jabon de Tocador Energia Campos Verdes 3 Un,CAMPOS VERDES,2829.99,2829.99,2829.99,3.0 un,2
2025-11-22 17:04:43.293092,jabon tocador,Jabon de Tocador Equilibrio Estrella 130 Gr,ESTRELLA,1500.0,1500.0,1500.0,130.0 gr,2
2025-11-22 17:04:43.293099,jabon tocador,Jabon de Tocador Esencia Piel Sensible Plusbelle 120 Gr,PLUSBELLE,1339.99,1339.99,1339.99,120.0 gr,2
2025-11-22 17:04:43.293106,jabon tocador,Jabon de Tocador Flores St Tropez 125 Gr,ST TROPEZ,832.0,832.0,832.0,125.0 gr,2
2025-11-22 17:04:43.293112,jabon tocador,Jabon de Tocador Flores St Tropez 3 Un 125 Gr,ST TROPEZ,2365.0,2365.0,2470.0,3.0 un,5
2025-11-22 17:04:46.037067,jabon liquido,Jabon Liquido Aloe Protex 221 Ml,PROTEX,3999.0,3999.0,5090.0,221.0 ml,13
2025-11-22 17:04:46.037083,jabon liquido,Jabon Liquido Aloe y Pepino Doypack Suave 220 Ml,SUAVE,990.0,990.0,1639.0,220.0 ml,22
2025-11-22 17:04:46.037091,jabon liquido,Jabon Liquido Antibacterial con Aloe Carrefour 250 Ml,CARREFOUR SOFT,2590.0,2590.0,2590.0,250.0 ml,1
2025-11-22 17:04:46.037098,jabon liquido,Jabon Liquido Antibacterial Cremoso Espadol 220 Ml,ESPADOL,4599.0,4599.0,4599.0,220.0 ml,1
2025-11-22 17:04:46.037105,jabon liquido,Jabon Liquido Antibacterial Doypack Estilo Spa 320 Ml,ESTILO SPA,1950.0,1950.0,1950.0,320.0 ml,1
2025-11-22 17:04:46.037119,jabon liquido,Jabon Liquido Antibacterial Fresh Repuesto Doypack Rexona 220 Ml,REXONA,3269.0,3269.0,3369.0,220.0 ml,16
2025-11-22 17:04:46.037126,jabon liquido,Jabon Liquido Antibacterial Jazmin Carrefour Soft 250 Ml,CARREFOUR SOFT,2590.0,2590.0,2590.0,250.0 ml,2
2025-11-22 17:04:46.037132,jabon liquido,Jabon Liquido Antibacterial Manos Vitamina E Protex Doypack 200 Cc,PROTEX,2090.0,2090.0,2155.0,200.0 cc,3
2025-11-22 17:04:46.037140,jabon liquido,Jabon Liquido Antibacterial Original Espadol 220 Ml,ESPADOL,4545.0,4545.0,4545.0,220.0 ml,1
2025-11-22 17:04:46.037146,jabon liquido,Jabon Liquido Antibacterial Original Repuesto Espadol 220 Ml,ESPADOL,3625.0,3625.0,3625.0,220.0 ml,2
2025-11-22 17:04:46.037153,jabon liquido,Jabon Liquido Antibacterial Repuesto Espadol 220 Ml,ESPADOL,3625.0,3625.0,3625.0,220.0 ml,1
2025-11-22 17:04:46.037166,jabon liquido,Jabon Liquido Antibacterial Skincare Repuesto Espadol 220 Ml,ESPADOL,3790.0,3790.0,3790.0,220.0 ml,10
2025-11-22 17:04:46.037172,jabon liquido,Jabon Liquido Aroma Relax Palmolive 200 Ml,PALMOLIVE,1785.0,1785.0,2290.0,200.0 ml,14
2025-11-22 17:04:46.037179,jabon liquido,Jabon Liquido Avena Protex 221 Ml,PROTEX,4003.0,4003.0,4003.0,221.0 ml,1
2025-11-22 17:04:46.037185,jabon liquido,Jabon Liquido Baby Enriquseido Dove 180 Ml,DOVE,3829.0,3829.0,3890.0,180.0 ml,14
2025-11-22 17:04:46.037192,jabon liquido,Jabon Liquido Baby Enriquseido Dove 200 Ml,DOVE,5462.0,5462.0,5590.0,200.0 ml,12
2025-11-22 17:04:46.037199,jabon liquido,Jabon Corporal Liquido Citrus Spalsh Algabo 300 Ml,ALGABO,1615.0,1615.0,1615.0,300.0 ml,2
2025-11-22 17:04:46.037206,jabon liquido,Jabon Corporal Liquido Floral Rain Doypack Algabo 300 Ml,ALGABO,1615.0,1615.0,1665.0,300.0 ml,4
2025-11-22 17:04:46.037212,jabon liquido,Jabon Corporal Liquido Repuesto Green Tea Algabo 300 Ml,ALGABO,1615.0,1615.0,1615.0,300.0 ml,3
2025-11-22 17:04:46.037219,jabon liquido,Jabon de Tocador Liquido Skin Care Carrefour 300 Ml,CARREFOUR,2290.0,2290.0,2290.0,300.0 ml,2
2025-12-09 17:27:14.017037,yogur,Tableta de Chocolate con Yogur Frutilla Cadbury 29 Gr,CADBURY,3100.0,3100.0,3100.0,29.0 gr,1
2025-12-09 17:27:14.017062,yogur,Dnn Yogurisimo Bebible Frutilla Fort 190gr,YOGURISIMO,5000.0,5000.0,5000.0,0.18 kg,1
2025-12-09 17:27:20.803321,azucar,"Gaseosa Cola Cero Azucar Pet, Pepsi Black, 500 Cm3",PEPSI BLACK,2500.0,2500.0,2500.0,500.0 cm3,1
2025-12-09 17:27:24.285855,yerba mate,Yerba Mate Bajo Polvo 4 Flex Mañanita 500 Gr,MAÑANITA,4000.0,4000.0,4000.0,500.0 gr,1
2025-12-09 17:27:24.285874,yerba mate,Yerba Mate con Palo 4Flex Suave Union 500 Gr,SUAVE UNION,1360.0,1360.0,1360.0,500.0 gr,1
2025-12-09 17:27:24.285883,yerba mate,Yerba Mate con Palo 4Flex Taragui 500 Gr,TARAGUI,4000.0,4000.0,4000.0,500.0 gr,1
2025-12-09 17:27:25.600780,te saquitos,Mate Cocido en Saquitos Taragui 25 Un,TARAGÜÍ,130.0,130.0,130.0,25.0 un,1
2025-12-09 17:27:25.600802,te saquitos,Te de Jengibre en Saquitos Heredia 25 Un,SIN MARCA,305.0,305.0,305.0,25.0 un,1
2025-12-09 17:27:25.600811,te saquitos,Te en Saquitos Surtido Clasico Heredia 25 Un,HEREDIA,310.0,310.0,310.0,25.0 un,1
2025-12-09 17:27:33.606696,jabon tocador,Jabon Tocador Avena Nivea 3 Un 125 Gr,NIVEA,199.0,199.0,199.0,125.0 gr,24
2025-12-09 17:27:33.606713,jabon tocador,Jabon de Tocador Cream Dove 90 Gr,DOVE,259.0,259.0,259.0,90.0 gr,24
2025-12-09 17:27:33.606718,jabon tocador,Jabon de Tocador Dulces Sueños Johnsons Baby 80 Gr,JOHNSON'S,99.0,99.0,99.0,80.0 gr,24
2025-12-09 17:27:33.606723,jabon tocador,Jabon de Tocador Glicerina Johnsons Baby 80 Gr,JOHNSON'S,99.0,99.0,99.0,80.0 gr,24
2025-12-09 17:27:33.606744,jabon tocador,Jabon de Tocador Hora de Jugar Johnsons Baby 80 Gr,JOHNSON'S,99.0,99.0,99.0,80.0 gr,24
2025-12-09 17:27:33.606748,jabon tocador,Jabon de Tocador Karite y Vainilla Dove 3 Un 270 Gr,DOVE,89.0,89.0,89.0,270.0 gr,24
2025-12-09 17:27:33.606753,jabon tocador,Jabon de Tocador Nat Orchid Fresh Rexona Pack 3 125 Gr,REXONA,149.0,149.0,149.0,3.0 un,24
2025-12-09 17:27:33.606758,jabon tocador,Jabon de Tocador Regular Johnsons Baby 80 Gr,JOHNSON'S,85.0,85.0,85.0,80.0 gr,24
2025-12-09 17:27:33.606763,jabon tocador,Jabon de Tocador Revigorizante Dove 90 Gr,DOVE,259.0,259.0,259.0,90.0 gr,24
2025-12-09 17:27:33.606768,jabon tocador,Jabon de Tocador Sensible Fresh Rexona Pack 3 125 Gr,REXONA,399.0,399.0,399.0,3.0 un,24
2025-12-09 17:27:34.241935,jabon liquido,Jabon Liquido Manos Citrus Splash Algabo 300 Ml,ALGABO,189.0,189.0,189.0,300.0 ml,24
2025-12-09 17:27:34.241951,jabon liquido,Jabon Liquido para Manos Fragancia Frutos del Bosque Algabo 300 Ml,ALGABO,219.0,219.0,219.0,300.0 ml,24
2025-12-09 17:27:34.241956,jabon liquido,Jabon Liquido para Manos Fragancia Grenn Tea Algabo 300 Ml,ALGABO,129.0,129.0,129.0,300.0 ml,24
2025-12-09 17:27:34.241961,jabon liquido,Jabon Liquido Spiderman 3D Avengers Algabo 300 Ml,ALGABO,2299.0,2299.0,2299.0,300.0 ml,24
2025-12-10 21:12:02.012858,leche entera,Leche Entera 3% Uat La Serenisima 1 Lt,LA SERENÍSIMA,2480.0,2480.0,2850.0,1.0 lt,28
2025-12-10 21:12:02.012871,leche entera,Leche Entera Clasica 3 % Fortificada Tetra La Serenisima 200 Ml,LA SERENÍSIMA,1090.0,1090.0,1350.0,200.0 ml,5
2025-12-10 21:12:02.012877,leche entera,Leche Entera en Sachet Coto 1 Lt,COTO,1390.0,1390.0,1390.0,1.0 lt,2
2025-12-10 21:12:02.012881,leche entera,Leche Entera Ilolay 1 Lt,ILOLAY,2049.0,2049.0,2049.0,1.0 lt,2
2025-12-10 21:12:02.012886,leche entera,Leche Entera Larga Vida Milkaut 1 Lt,MILKAUT,2100.0,2100.0,2100.0,1.0 lt,23
2025-12-10 21:12:02.012891,leche entera,Leche Entera Larga Vida Tradicion Tres Niñas 1 Lt,TRES NIÑAS,2250.0,2250.0,2290.0,1.0 lt,27
2025-12-10 21:12:02.012902,leche entera,Leche Entera Larga Vida Vitamina A y D Ciudad Del Lago 1 Lt,CIUDAD DEL LAGO,1189.0,1189.0,1189.0,1.0 lt,2
2025-12-10 21:12:02.012906,leche entera,Leche Entera Uat Larga Vida Dia 1 Lt,DÍA,1690.0,1690.0,1690.0,1.0 lt,23
2025-12-10 21:12:02.012910,leche entera,Leche Entera UAT Larga Vida en Carton Coto 1 Lt,COTO,1799.0,1799.0,1799.0,1.0 lt,2
2025-12-10 21:12:02.012915,leche entera,Leche Entera UAT Larga Vida en Tetra Brick Manfrey 1 Lt,MANFREY,2050.0,2050.0,2050.0,1.0 lt,2
2025-12-10 21:12:02.012920,leche entera,Leche Entera UAT Larga Vida Tregar 1 Lt,TREGAR,2040.0,2040.0,2150.0,1.0 lt,24
2025-12-10 21:12:02.012925,leche entera,Casanto Leche Entera 3 Sachet Casanto 1 Lt,CASANTO,1290.0,1290.0,1650.0,1.0 lt,26
2025-12-10 21:12:02.012929,leche entera,Leche en Polvo Entera Bolsa La Serenisima 200 Gr,LA SERENÍSIMA,3236.0,3236.0,3236.0,200.0 gr,2
2025-12-10 21:12:02.012934,leche entera,Leche en Polvo Entera con Vitaminas Purisima 200 Gr,PURÍSIMA,2670.0,2670.0,2670.0,200.0 gr,23
2025-12-10 21:12:02.012939,leche entera,Leche en Polvo Entera Dia 400 Gr,DÍA,5050.0,5050.0,5050.0,400.0 gr,23
2025-12-10 21:12:02.012943,leche entera,Leche en Polvo Entera Dia 800 Gr,DÍA,9100.0,9100.0,9100.0,800.0 gr,23
2025-12-10 21:12:02.012951,leche entera,Leche en Polvo Entera Fortificada Santa Clara 400 Gr,SANTA CLARA,4649.0,4649.0,4649.0,400.0 gr,2
2025-12-10 21:12:02.012956,leche entera,Leche en Polvo Entera La Serenisima 400 Gr,LA SERENÍSIMA,6178.0,6178.0,6178.0,400.0 gr,2
2025-12-10 21:12:02.012960,leche entera,Leche en Polvo Entera Purisima Plus 800 Gr,PURÍSIMA,11450.0,11450.0,11650.0,800.0 gr,3
2025-12-10 21:12:02.012965,leche entera,Leche en Polvo Entera Vitamina A y D Purisima 400 Gr,PURÍSIMA,6900.0,6900.0,6900.0,400.0 gr,2
2025-12-10 21:12:02.012970,leche entera,Leche en Polvo Entera Zero Lactosa La Serenisima 400 Gr,LA SERENÍSIMA,7914.0,7914.0,7914.0,400.0 gr,4
2025-12-10 21:12:02.012974,leche entera,Leche Larga Vida Entera Clasica 3% La Serenisima 1 Lt,LA SERENISIMA,2365.0,2365.0,2365.0,1.0 lt,28
2025-12-10 21:12:04.813395,leche descremada,Leche Descremada 0 Uat Tetra Las Tres Ninas 1 Lt,LAS TRES NIÑAS,2290.0,2290.0,2290.0,1.0 lt,4
2025-12-10 21:12:04.813412,leche descremada,Leche Descremada 2% Sachet Casanto 1 Lt,CASANTO,1290.0,1290.0,1650.0,1.0 lt,27
2025-12-10 21:12:04.813420,leche descremada,Leche Descremada Barista Larga Vida Botella La Serenisima 1 Lt,LA SERENÍSIMA,2539.0,2539.0,2900.0,1.0 lt,5
2025-12-10 21:12:04.813426,leche descremada,Leche Descremada en Sachet Coto 1 Lt,COTO,1390.0,1390.0,1390.0,1.0 lt,2
2025-12-10 21:12:04.813440,leche descremada,Leche Descremada Larga Vida Vitamina A y D Ciudad Del Lago 1 Lt,CIUDAD DEL LAGO,1189.0,1189.0,1189.0,1.0 lt,2
2025-12-10 21:12:04.813447,leche descremada,Leche Descremada Protein Larga Vida Uat La Serenisima 1 Lt,LA SERENÍSIMA,2539.0,2539.0,2900.0,1.0 lt,28
2025-12-10 21:12:04.813454,leche descremada,Leche Descremada Sachet 1Casanto 1 Lt,CASANTO,1290.0,1290.0,1650.0,1.0 lt,27
2025-12-10 21:12:04.813460,leche descremada,Leche Descremada Uat 0 La Serenisima 1 Lt,LA SERENÍSIMA,2482.0,2482.0,2850.0,1.0 lt,5
2025-12-10 21:12:04.813466,leche descremada,Leche Descremada UAT Fortificada con Vitamina A y D Coto 1 Lt,COTO,1799.0,1799.0,1799.0,1.0 lt,2
2025-12-10 21:12:04.813472,leche descremada,Leche Descremada Uat Fortificada Hierro Botella 1 La Serenisima 1 Lt,LA SERENÍSIMA,2539.0,2539.0,2900.0,1.0 lt,5
2025-12-10 21:12:04.813479,leche descremada,Leche Descremada Uat Larga Vida Dia 1 Lt,DÍA,1690.0,1690.0,1690.0,1.0 lt,23
2025-12-10 21:12:04.813484,leche descremada,Leche Descremada Uat Vitamina Extra Calcio Botella La Serenisima 1 Lt,LA SERENÍSIMA,2539.0,2539.0,2800.0,1.0 lt,4
2025-12-10 21:12:04.813491,leche descremada,Leche Descremada Uht Las Tres Niñas 1 Lt,LAS TRES NIÑAS,2250.0,2250.0,2290.0,1.0 lt,28
2025-12-10 21:12:04.813496,leche descremada,Bebida a Base de Leche Descremada Proteina Chocolate La Serenisima Ttb 1 Lt,LA SERENÍSIMA,3975.0,3975.0,3975.0,1.0 lt,2
2025-12-10 21:12:04.813508,leche descremada,Leche Condensada Descremada Nestle 395 Gr,NESTLÉ,4768.0,4768.0,5050.0,395.0 gr,28
2025-12-10 21:12:04.813515,leche descremada,Leche Condensada Descremada sin TACC Nestle 395 Gr,NESTLÉ,4768.0,4768.0,5050.0,395.0 gr,5
2025-12-10 21:12:04.813521,leche descremada,Leche en Polvo Descremada Dia 400 Gr,DÍA,5050.0,5050.0,5050.0,400.0 gr,23
2025-12-10 21:12:04.813527,leche descremada,Leche en Polvo Descremada Dia 800 Gr,DÍA,9100.0,9100.0,9100.0,800.0 gr,23
2025-12-10 21:12:04.813533,leche descremada,Leche en Polvo Descremada Extra Calcio Svelty 370 Gr,SVELTY,7900.0,7900.0,8050.0,370.0 gr,3
2025-12-10 21:12:04.813539,leche descremada,Leche en Polvo Descremada Fortificada La Serenisima 200 Gr,LA SERENÍSIMA,3235.0,3235.0,3236.0,200.0 gr,28
2025-12-10 21:12:04.813545,leche descremada,Leche en Polvo Descremada Fortificada La Serenisima 400 Gr,LA SERENÍSIMA,6523.0,6523.0,6523.0,400.0 gr,4
2025-12-10 21:12:04.813551,leche descremada,Leche en Polvo Descremada Svelty 750 Gr,SVELTY,14500.0,14500.0,14800.0,750.0 gr,3
2025-12-10 21:12:04.813557,leche descremada,Leche Fermentada Parcialmente Descremada con Probioticos Frutilla Actimel 100 Gr,ACTIMEL,1725.0,1725.0,2000.0,100.0 gr,28
2025-12-10 21:12:04.813563,leche descremada,Leche Fermentada Parcialmente Descremada con Probioticos Multifruta Actimel 100 Gr,ACTIMEL,1725.0,1725.0,2000.0,100.0 gr,28
2025-12-10 21:12:04.813576,leche descremada,Leche Larga Vida Parcialmente Descremada Clasica 2% La Serenisima 1 Lt,LA SERENISIMA,2365.0,2365.0,2365.0,1.0 lt,25
2025-12-10 21:12:04.813582,leche descremada,Leche Larga Vida Parcialmente Descremada Liviana 1% La Serenisima 1 Lt,LA SERENISIMA,2365.0,2365.0,2365.0,1.0 lt,28
2025-12-10 21:12:04.813588,leche descremada,Leche Larga Vida Parcialmente Descremada Milkaut 1 Lt,MILKAUT,2100.0,2100.0,2100.0,1.0 lt,23
2025-12-10 21:12:04.813594,leche descremada,Leche Parcialmente Descremada 1% Uat 1 Lt,LA SERENÍSIMA,2480.0,2480.0,2850.0,1.0 lt,28
2025-12-10 21:12:04.813600,leche descremada,Leche Parcialmente Descremada Botella La Serenisima 2 Un 1 Lt,LA SERENÍSIMA,2480.0,2480.0,2850.0,1.0 lt,27
2025-12-10 21:12:04.813606,leche descremada,Leche Parcialmente Descremada Deslactosada Tetra Coto1 Lt,COTO,1899.0,1899.0,1899.0,1.0 lt,2
2025-12-10 21:12:07.868475,yogur,Yogur Batido Descremado Clasico Vainilla La Serenisima 120 Gr,LA SERENÍSIMA,1105.0,1105.0,1250.0,120.0 gr,28
2025-12-10 21:12:07.868490,yogur,Yogur Batido Descremado con Durazno Familia Beaudroit 160 Gr,FAMILIA BEAUDROIT,2850.0,2850.0,2850.0,160.0 gr,2
2025-12-10 21:12:07.868497,yogur,Yogur Batido Descremado con Frutilla Familia Beaudroit 160 Gr,FAMILIA BEAUDROIT,2850.0,2850.0,2900.0,160.0 gr,2
2025-12-10 21:12:07.868504,yogur,Yogur Batido Descremado con Frutos Familia Beaudroit 160 Gr,FAMILIA BEAUDROIT,2850.0,2850.0,2900.0,160.0 gr,3
2025-12-10 21:12:07.868517,yogur,Yogur Batido Descremado con Mango y Maracuya Dahi 190 Gr,DAHI,2950.0,2950.0,2950.0,190.0 gr,2
2025-12-10 21:12:07.868524,yogur,Yogur Batido Descremado Natural Familia Beaudroit 160 Gr,FAMILIA BEAUDROIT,2750.0,2750.0,2750.0,160.0 gr,1
2025-12-10 21:12:07.868530,yogur,Yogur Batido Descremado Sab. Coco Dahi Pot 170 Grm,DAHI,1800.0,1800.0,1800.0,170.0 grm,1
2025-12-10 21:12:07.868537,yogur,Yogur Batido Descremado Sab. Mora Dahi Pot 170 Grm,DAHI,1800.0,1800.0,1800.0,170.0 grm,1
2025-12-10 21:12:07.868542,yogur,Yogur Batido Descremado sabor Frutilla Gran Compra 120 Gr,GRAN COMPRA,795.0,795.0,850.0,120.0 gr,24
2025-12-10 21:12:07.868549,yogur,Yogur Batido Descremado sabor Frutilla Pote La Serenisima 120 Gr,LA SERENÍSIMA,1105.0,1105.0,1250.0,120.0 gr,28
2025-12-10 21:12:07.868555,yogur,Yogur Batido Descremado sabor Vainilla Gran Compra 120 Gr,GRAN COMPRA,795.0,795.0,795.0,120.0 gr,23
2025-12-10 21:12:07.868561,yogur,Yogur Batido Descremado Vainilla Familia Beaudroit 160 Gr,FAMILIA BEAUDROIT,2750.0,2750.0,2750.0,160.0 gr,1
2025-12-10 21:12:07.868567,yogur,Yogur Batido Entero con Frutilla Familia Beaudroit 160 Gr,FAMILIA BEAUDROIT,2850.0,2850.0,2900.0,160.0 gr,2
2025-12-10 21:12:07.868573,yogur,Yogur Batido Entero con Frutos Rojos Familia Beaudroit 160 Gr,FAMILIA BEAUDROIT,2850.0,2850.0,2900.0,160.0 gr,3
2025-12-10 21:12:07.868585,yogur,Yogur Batido Entero con Trozos de Durazno Dahi 190 Gr,DAHI,2950.0,2950.0,2950.0,190.0 gr,2
2025-12-10 21:12:07.868591,yogur,Yogur Batido Entero Natural Familia Beaudroit 160 Gr,FAMILIA BEAUDROIT,2750.0,2750.0,2750.0,160.0 gr,2
2025-12-10 21:12:07.868598,yogur,Yogur Batido Entero Vainilla Familia Beaudroit 160 Gr,FAMILIA BEAUDROIT,2750.0,2750.0,2750.0,160.0 gr,1
2025-12-10 21:12:07.868604,yogur,Barra de Cereal Yogur Light Flow Cereal 20 Un 24 Gr,FLOW CEREAL,750.0,750.0,750.0,24.0 gr,3
2025-12-10 21:12:07.868610,yogur,Barra de Cereales con Yogur Frutos del Bosque Flow 27 Gr,FLOW,750.0,750.0,754.0,27.0 gr,5
2025-12-10 21:12:07.868616,yogur,Chocolate con Yogur Frutilla Cofler 64 Gr,COFLER,3700.0,3700.0,3700.0,64.0 gr,2
2025-12-10 21:12:07.868622,yogur,Galletitas Avena Yogur Frutilla 9 Oro 180 Gr,9 DE ORO,2298.0,2298.0,2298.0,180.0 gr,1
2025-12-10 21:12:07.868628,yogur,Tableta de Chocolate con Yogur Frutilla Cadbury 80 Gr,CADBURY,7000.0,7000.0,7000.0,80.0 gr,2
2025-12-10 21:12:07.868634,yogur,Tableta de Chocolate Yogur Frutilla Cadbury 160 Gr,CADBURY,12700.0,12700.0,12950.0,160.0 gr,3
2025-12-10 21:12:07.868640,yogur,Barr Frut Bosq Yogur,DIA,2250.0,2250.0,2250.0,3.0 ud,23
2025-12-10 21:12:07.868652,yogur,Dnn Yogurisimo Bebible Frutilla Fort 190gr,YOGURISIMO,2965.0,2965.0,3300.0,0.18 kg,28
2025-12-10 21:12:07.868658,yogur,Dnn Yogurisimo Bebible Vainilla Fort 190gr,YOGURISIMO,2965.0,2965.0,3300.0,0.18 kg,5
2025-12-10 21:12:07.868664,yogur,Yog.Beb.C/Prob.P/Desc.Sab.Fru. Yogurisimo Sch 1100 Grm,YOGURISIMO,6215.0,6215.0,6500.0,1100.0 grm,4
2025-12-10 21:12:07.868670,yogur,Yog.Beb.C/Prob.P/Desc.Sab.Vai. Yogurisimo Sch 1100 Grm,YOGURISIMO,6215.0,6215.0,6500.0,1100.0 grm,4
2025-12-10 21:12:07.868676,yogur,Yog.Beb.Sab.Natural Yogurisimo Sch 900 Grm,YOGURISIMO,5650.0,5650.0,5650.0,900.0 grm,25
2025-12-10 21:12:07.868682,yogur,Barra Frut C/Yogur,DIA,790.0,790.0,790.0,25.0 gr,23
2025-12-10 21:12:15.736477,arroz doble carolina,Arroz Doble Carolina Don Marcos 1 Kg,DON MARCOS,2499.0,2499.0,2499.0,1.0 kg,2
2025-12-10 21:12:15.736497,arroz doble carolina,Arroz Doble Carolina Dos Hermanos 1 Kg,DOS HERMANOS,3700.0,3700.0,3700.0,1.0 kg,1
2025-12-10 21:12:15.736508,arroz doble carolina,Arroz Doble Carolina Lucchetti 1 Kg,LUCCHETTI,3783.0,3783.0,3783.0,1.0 kg,2
2025-12-10 21:12:15.736518,arroz doble carolina,Arroz Doble Carolina Molinos Ala 1 Kg,MOLINOS ALA,2270.0,2270.0,3350.0,1.0 kg,25
